source,band,ep_name,epoch,clusterID,N_Icc,N_QUcc,avg_x,avg_y,dist,pa,pred_x,pred_y,core_x,core_y,fwhm_maj,fwhm_min,cpa,iflux,qflux,uflux,pflux,evpa,select,robust,use_in_fit,ClusterType,Nclusters,Nepochs,ep_min,ep_max,ref_epoch,origID,medianFlux,centX,centY,dcentX,dcentY,slopeX,slopeY,dslopeX,dslopeY,accelX,accelY,daccelX,daccelY,sizeMaj,sizeMin,sizePA,bmaj,bmin,bpa,inoise,pnoise
0003+380,u,2007_03_28,2007.2348,-1,1,0,,,,,,,-0.03439538668186541,0.027582417204448085,,,,2.47516e-05,,,,,False,False,False,KMeans,4,5,2006.1834,2008.3299,2007.2348,-1,,,,,,,,,,,,,,,,,0.9223750149094081,0.658107988336296,-14.913499486669,0.00034097610375952213,0.0003645138615122654
0003+380,u,2007_03_28,2007.2348,0,8,0,-0.03439538668186542,0.027582417204448085,0.04408891429639971,-51.27310688940843,-0.03439538668186541,0.027582417204448085,-0.03439538668186541,0.027582417204448085,0.20010668053031425,0.1263210926259222,-29.95888772904584,0.380856242,,,,,False,True,True,KMeans,4,5,2006.1834,2008.3299,2007.2348,0,0.387102091,-1.0407012314570656e-18,-1.3834939660270599e-19,0.013332826469405689,0.009674571960344299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08497098960947526,0.053639529777461656,-29.95888772904584,0.9223750149094081,0.658107988336296,-14.913499486669,0.00034097610375952213,0.0003645138615122654
0003+380,u,2007_03_28,2007.2348,3,25,4,0.46492989575917726,-0.2178162484519831,0.5134235347744934,115.10274582153178,0.4139822081330734,-0.1971470184624318,-0.03439538668186541,0.027582417204448085,0.28887052597436136,0.09366858730708467,-61.02364124217203,0.18650631970000003,0.00018897,-0.002071644,0.002080244823004254,-42.39402549938527,False,True,True,KMeans,4,5,2006.1834,2008.3299,2007.2348,1,0.17765292899999996,0.44837759481493883,-0.2247294356668799,0.008081031894554737,0.0042190250983941795,0.05045101615572089,-0.0604574640574077,0.011130034752128943,0.005810878682074403,0.0,0.0,0.0,0.0,0.16945600310398973,0.059974131435362114,-66.28391659420345,0.9223750149094081,0.658107988336296,-14.913499486669,0.00034097610375952213,0.0003645138615122654
0003+380,u,2007_03_28,2007.2348,2,27,4,1.5482010389040806,-0.5887364488349066,1.656362600112189,110.82037363031135,1.4328609607115883,-0.5671841763375275,-0.03439538668186541,0.027582417204448085,0.555393161627986,0.25227099955537974,-57.849511297095404,0.0227947525,0.0001477555,-0.0014439791,0.001451518973013119,-42.07876520215271,False,True,True,KMeans,4,5,2006.1834,2008.3299,2007.2348,2,0.0227947525,1.4672563473934537,-0.5947665935419756,0.0138638084949715,0.009423897679757938,0.0648922973119245,-0.0448819919196202,0.017920716157644002,0.012181573012846862,0.0,0.0,0.0,0.0,0.2979227484661569,0.14157251022407277,-62.815866511020786,0.9223750149094081,0.658107988336296,-14.913499486669,0.00034097610375952213,0.0003645138615122654
0003+380,u,2007_03_28,2007.2348,1,4,0,3.525325543302745,-1.9350988126718396,4.021508125202131,118.76297805414251,3.4976467336284665,-2.1430159854229545,-0.03439538668186541,0.027582417204448085,1.580043921202358,0.7416099094156986,-64.70941805093668,0.0017075531000000001,,,,,False,True,False,KMeans,4,5,2006.1834,2008.3299,2007.2348,3,0.0024545914,3.532042120310332,-2.1705984026274026,0.12092103787163715,0.07633407234884909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6709316013598123,0.3149086664185557,-64.70941805093668,0.9223750149094081,0.658107988336296,-14.913499486669,0.00034097610375952213,0.0003645138615122654
0003+380,u,2007_08_24,2007.6427,-1,6,0,,,,,,,-0.012792252957304016,0.0018844715038902641,,,,0.0010227099,,,,,False,False,False,KMeans,4,7,2006.1834,2009.2279,2007.6427,-1,,,,,,,,,,,,,,,,,0.985057976882664,0.626303011477032,-28.097900726457,0.00021463604874094006,0.0002981256133543883
0003+380,u,2007_08_24,2007.6427,0,7,0,-0.01279225295730401,0.001884471503890264,0.012930312006004637,-81.619831629876,-0.012792252957304016,0.0018844715038902637,-0.012792252957304016,0.0018844715038902641,0.1966097950318462,0.12479083928658224,-30.265720322273893,0.387102091,,,,,False,True,True,KMeans,4,7,2006.1834,2009.2279,2007.6427,0,0.387102091,-2.577705445057195e-20,-4.046331386719725e-19,0.010603131779754348,0.00755900859135188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08348611254006208,0.05298974067370796,-30.265720322273893,0.985057976882664,0.626303011477032,-28.097900726457,0.00021463604874094006,0.0002981256133543883
0003+380,u,2007_08_24,2007.6427,3,21,5,0.5553558246294962,-0.29072374819184593,0.6268495750278719,117.63165045329875,0.44318754533320215,-0.23681353457361523,-0.012792252957304016,0.0018844715038902641,0.459099350311929,0.10138078705225259,-63.45987931783263,0.13499842709999998,0.004075262100000001,-0.00114159,0.004232137629117987,-7.824490727062121,False,True,True,KMeans,4,7,2006.1834,2009.2279,2007.6427,1,0.17060518730000002,0.45597979829050617,-0.2386980060775055,0.006473567081432876,0.003618361952003991,0.03219270840831153,-0.04246916183818327,0.007342693030641194,0.004104154750094321,0.0,0.0,0.0,0.0,0.16617944477425758,0.05682031885817319,-64.05648692403348,0.985057976882664,0.626303011477032,-28.097900726457,0.00021463604874094006,0.0002981256133543883
0003+380,u,2007_08_24,2007.6427,2,32,0,1.584511689523694,-0.635377183037276,1.7071559562505163,111.85041141159103,1.4181795253477791,-0.5933504788014938,-0.012792252957304016,0.0018844715038902641,0.8177246373234426,0.25196176929253483,-57.032451491968445,0.019468918100000003,,,,,False,True,True,KMeans,4,7,2006.1834,2009.2279,2007.6427,2,0.0263103931,1.430971778305083,-0.5952349503053841,0.013118528825396715,0.007404365608052115,0.0022283116744980513,-0.03386277991990168,0.012895636736905471,0.007278560760854887,0.0,0.0,0.0,0.0,0.3306665978314466,0.12462752444209538,-65.747758379436,0.985057976882664,0.626303011477032,-28.097900726457,0.00021463604874094006,0.0002981256133543883
0003+380,u,2007_08_24,2007.6427,1,21,0,3.686185710207245,-2.4848090863393195,4.445474247556782,123.98338925940048,3.6351636816823247,-2.233218274698378,-0.012792252957304016,0.0018844715038902641,2.502216197967938,0.9312872826427715,-73.0269981944672,0.0041715981,,,,,False,True,True,KMeans,4,7,2006.1834,2009.2279,2007.6427,3,0.0024545914,3.647955934639629,-2.2351027462022683,0.023983597572052047,0.019309416097369178,0.16598456766424938,-0.09769464979446554,0.022766417846719348,0.01832945344951694,0.0,0.0,0.0,0.0,0.6444970088365435,0.32889501547100636,-55.665617084344916,0.985057976882664,0.626303011477032,-28.097900726457,0.00021463604874094006,0.0002981256133543883
