Nclusters,Ndata,NQUdata,Ndata_mean,Ndata_mean_inoise_cut,Code_Vers,ClusterType,StokesQU_weight,SigmaCut,StationaryCore,mean_dsqr,log_like,mean_sum_beam_sqr,k,frac_cc,frac_fl,overlap,ID,epoch,centX,dcentX,centY,dcentY,slopeX,dslopeX,slopeY,dslopeY,accelX,daccelX,accelY,daccelY,medianFlux,sizeMaj,sizeMin,sizePA
1,3787.000001502,1502,420.7777779446667,1061.880656373342,2026-04-16,KMeans,1e-09,7.0,True,2.3450202967457474,-7.534791596253739,2.566374686734587,18,1.0,1.0,,0,2009.332,-3.645669306260693e-19,0.04765768502899692,-8.020472473773722e-18,0.03345229095744741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0883034517,1.4616938494251062,0.45726445288872103,-78.68381802923709
2,3787.000001502,1502,420.7777779446667,1061.880656373342,2026-04-16,KMeans,1e-09,7.0,True,0.670271464822505,-6.907125129900444,2.566374686734587,22,1.0,1.0,0.042213028173311594,0,2009.332,2.6122607962420173e-18,0.022941460912629948,-1.1741195968840456e-18,0.03522835492593891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9209241323000001,0.5521841102872138,0.4323035765368543,-87.61842554360942
2,3787.000001502,1502,420.7777779446667,1061.880656373342,2026-04-16,KMeans,1e-09,7.0,True,0.670271464822505,-6.907125129900444,2.566374686734587,22,1.0,1.0,0.042213028173311594,1,2009.332,-4.643146935028224,0.020393960695326143,0.9495628976920649,0.010199731100520835,0.8988789121591655,0.013098870928787983,-0.20295934302795784,0.00655120225002132,0.0,0.0,0.0,0.0,0.14784111909999997,1.4919909379221161,0.6475667072610747,-75.7173728319869
3,3787.000001502,1502,420.7777779446667,1061.880656373342,2026-04-16,KMeans,1e-09,7.0,True,0.3016800924684815,-6.011409972103013,2.566374686734587,26,0.9930043486481377,0.9983456407984762,0.027652502955946914,0,2009.332,6.313380662034628e-19,0.009193717748601898,-3.1685526328875244e-18,0.03952137183469396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68388221719,0.4365241016526771,0.14503147521545678,8.52254153573
3,3787.000001502,1502,420.7777779446667,1061.880656373342,2026-04-16,KMeans,1e-09,7.0,True,0.3016800924684815,-6.011409972103013,2.566374686734587,26,0.9930043486481377,0.9983456407984762,0.027652502955946914,1,2009.332,-1.904564950819306,0.008061529481484095,0.19469632245264606,0.00692525945574855,-0.16548836167802372,0.00556359432128671,0.03975827298831258,0.004779407464791238,0.0,0.0,0.0,0.0,0.30308265399999995,0.6839593485844045,0.35869215918867103,-52.71881130451878
3,3787.000001502,1502,420.7777779446667,1061.880656373342,2026-04-16,KMeans,1e-09,7.0,True,0.3016800924684815,-6.011409972103013,2.566374686734587,26,0.9930043486481377,0.9983456407984762,0.027652502955946914,2,2009.332,-6.414706416062204,0.012004845616854132,1.3890712572533854,0.011182300156575882,0.055348381203628616,0.007875925825083872,0.0650990682403078,0.007336284813473045,0.0,0.0,0.0,0.0,0.07824832206999999,0.7823930069304894,0.6811731948931725,60.48994664676569
4,3787.000001502,1502,420.7777779446667,1061.880656373342,2026-04-16,KMeans,1e-09,7.0,True,0.1623158296417553,-5.660563748132163,2.566374686734587,30,0.9748534694649272,0.997326118377662,0.026916747383643913,0,2009.332,3.2526065174565133e-19,0.007937425637211492,-1.2197274440461925e-18,0.011525355988093426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6852978722,0.17647372926124807,0.14120637350448503,-67.41116157916167
4,3787.000001502,1502,420.7777779446667,1061.880656373342,2026-04-16,KMeans,1e-09,7.0,True,0.1623158296417553,-5.660563748132163,2.566374686734587,30,0.9748534694649272,0.997326118377662,0.026916747383643913,1,2009.332,0.15883730150621245,0.0017119351633437798,0.8289560815676552,0.0021660195443884123,0.015333002890139584,0.0010902442564633475,0.02038839277478751,0.0013794274562620244,0.0,0.0,0.0,0.0,0.9998256008,0.17452104987963823,0.11914568267997722,-22.13048735900705
4,3787.000001502,1502,420.7777779446667,1061.880656373342,2026-04-16,KMeans,1e-09,7.0,True,0.1623158296417553,-5.660563748132163,2.566374686734587,30,0.9748534694649272,0.997326118377662,0.026916747383643913,2,2009.332,-1.8283894575978354,0.008014092599765007,0.6630220824319627,0.0067083241871721605,-0.16332340690004565,0.005543007906104204,0.04077843783834196,0.004639863283747892,0.0,0.0,0.0,0.0,0.30229502399999997,0.672754261609815,0.35184643117378334,-54.01691879370448
4,3787.000001502,1502,420.7777779446667,1061.880656373342,2026-04-16,KMeans,1e-09,7.0,True,0.1623158296417553,-5.660563748132163,2.566374686734587,30,0.9748534694649272,0.997326118377662,0.026916747383643913,3,2009.332,-6.3309835319753685,0.011985342888373681,1.8387223793375458,0.011152129036016235,0.05489006687616231,0.00786081913236962,0.04010631307912645,0.007314339698867525,0.0,0.0,0.0,0.0,0.07824832206999999,0.7809783148194146,0.6784287189227327,60.47703142111486
5,3787.000001502,1502,420.7777779446667,1061.880656373342,2026-04-16,KMeans,1e-09,7.0,True,0.11168039333301027,-5.364018361423,2.566374686734587,34,0.9699376063528077,0.9943892331925588,0.0836708513666044,0,2009.332,5.773677199991385e-19,0.005639597082527291,-7.804680333721187e-20,0.01149661461946224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6622563144,0.13625300970079854,0.09298309391042998,-0.9521701923182491
5,3787.000001502,1502,420.7777779446667,1061.880656373342,2026-04-16,KMeans,1e-09,7.0,True,0.11168039333301027,-5.364018361423,2.566374686734587,34,0.9699376063528077,0.9943892331925588,0.0836708513666044,1,2009.332,0.13350660585476276,0.0016901937361616488,0.8393989802338296,0.002162749194031186,0.0101688442267584,0.0010763668045849883,0.02087067312474262,0.0013773045002430815,0.0,0.0,0.0,0.0,0.9991322537999999,0.1737833005707969,0.11690472215551628,-20.843048403469396
5,3787.000001502,1502,420.7777779446667,1061.880656373342,2026-04-16,KMeans,1e-09,7.0,True,0.11168039333301027,-5.364018361423,2.566374686734587,34,0.9699376063528077,0.9943892331925588,0.0836708513666044,2,2009.332,-1.4584434079822859,0.004882224952447168,0.40817922676263035,0.003962341109006037,-0.09988558479731642,0.0033776308409386156,-0.0017636071148287957,0.0027412349210557056,0.0,0.0,0.0,0.0,0.2301909122,0.3744602884282019,0.26547918270666365,-61.790882285402134
