Nclusters,Ndata,NQUdata,Ndata_mean,Ndata_mean_inoise_cut,Code_Vers,ClusterType,StokesQU_weight,SigmaCut,StationaryCore,mean_dsqr,log_like,mean_sum_beam_sqr,k,frac_cc,frac_fl,overlap,ID,epoch,centX,dcentX,centY,dcentY,slopeX,dslopeX,slopeY,dslopeY,accelX,daccelX,accelY,daccelY,medianFlux,sizeMaj,sizeMin,sizePA
1,2950.00000045,450,327.77777782777775,853.1091454401644,2026-04-16,KMeans,1e-09,7.0,True,2.9594007736825394,-7.471572095805677,2.807336296038927,18,0.9985294117647059,0.9998074855981005,,0,2003.0951,1.782632446457244e-17,0.07088953140546492,3.119606781300176e-18,0.02325537733343459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8336078927000004,1.6826233090749092,0.36970532376657145,-79.08367253653769
2,2950.00000045,450,327.77777782777775,853.1091454401644,2026-04-16,KMeans,1e-09,7.0,True,0.3261120597673939,-6.229528379256953,2.807336296038927,22,0.9738235294117648,0.9977937032501047,2.9368108933944216e-10,0,2003.0951,-4.0657581468206416e-19,0.01912689920564209,1.8973538018496328e-18,0.023967642967850675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5849359444000006,0.3929156159703292,0.33189226814506984,-59.89019448599096
2,2950.00000045,450,327.77777782777775,853.1091454401644,2026-04-16,KMeans,1e-09,7.0,True,0.3261120597673939,-6.229528379256953,2.807336296038927,22,0.9738235294117648,0.9977937032501047,2.9368108933944216e-10,1,2003.0951,-5.911745361596294,0.01717466367709587,1.1553768149491774,0.011091246176340353,-0.30715968544688815,0.010202247027028322,-0.017328369156268376,0.006588521059629946,0.0,0.0,0.0,0.0,0.22074891859999995,0.9820445459917881,0.6234775245994892,-82.61441380193638
3,2950.00000045,450,327.77777782777775,853.1091454401644,2026-04-16,KMeans,1e-09,7.0,True,0.21855478930834027,-5.8304711813201,2.807336296038927,26,0.9976470588235294,0.9999093712722135,0.022324386265534665,0,2003.0951,3.177108013589063e-18,0.015179418993133043,1.0886959914769772e-18,0.02499603265249959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5104117588,0.3330421715990971,0.19323025113885683,12.421590512161714
3,2950.00000045,450,327.77777782777775,853.1091454401644,2026-04-16,KMeans,1e-09,7.0,True,0.21855478930834027,-5.8304711813201,2.807336296038927,26,0.9976470588235294,0.9999093712722135,0.022324386265534665,1,2003.0951,-1.921306327686768,0.014713998053670903,0.6070860435279516,0.008920128358010647,-0.16418007699138434,0.007463918681553702,0.062144553802733975,0.00452488252685355,0.0,0.0,0.0,0.0,0.1069132475,0.7781558905945472,0.4373523801650025,-76.41251935464425
3,2950.00000045,450,327.77777782777775,853.1091454401644,2026-04-16,KMeans,1e-09,7.0,True,0.21855478930834027,-5.8304711813201,2.807336296038927,26,0.9976470588235294,0.9999093712722135,0.022324386265534665,2,2003.0951,-6.253308752246078,0.010957706300154697,1.2254458573871014,0.011178176405166673,-0.18655996212469664,0.006612289490060718,-0.04533292280167781,0.006745329390776316,0.0,0.0,0.0,0.0,0.21288301459999998,0.6324802233779356,0.6025021899705618,32.88157668630748
4,2950.00000045,450,327.77777782777775,853.1091454401644,2026-04-16,KMeans,1e-09,7.0,True,0.13743999302430052,-5.509031379709223,2.807336296038927,30,0.9782352941176471,0.9978509104702968,0.03210394377402251,0,2003.0951,1.3010426069826053e-18,0.01553269883356051,-3.2526065174565133e-19,0.012128727891367177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6136045126,0.2640384160965894,0.15308232458166435,-68.94534579097565
4,2950.00000045,450,327.77777782777775,853.1091454401644,2026-04-16,KMeans,1e-09,7.0,True,0.13743999302430052,-5.509031379709223,2.807336296038927,30,0.9782352941176471,0.9978509104702968,0.03210394377402251,1,2003.0951,0.1948804379986733,0.0026228198485077577,0.6394468203649196,0.0027072236712825603,0.031248993595242493,0.0014404549567577857,0.00563820041875206,0.0014868096101109095,0.0,0.0,0.0,0.0,1.7374059682,0.18093092776747308,0.13262696141828553,-36.715817254835684
4,2950.00000045,450,327.77777782777775,853.1091454401644,2026-04-16,KMeans,1e-09,7.0,True,0.13743999302430052,-5.509031379709223,2.807336296038927,30,0.9782352941176471,0.9978509104702968,0.03210394377402251,2,2003.0951,-1.8059512951694818,0.014852378758997933,1.0728734088740868,0.00866242543500747,-0.14746023633028676,0.007539107054488166,0.06768562464216483,0.004397070244823779,0.0,0.0,0.0,0.0,0.1069132475,0.7881967781260498,0.4151678920665105,-75.25634610921026
4,2950.00000045,450,327.77777782777775,853.1091454401644,2026-04-16,KMeans,1e-09,7.0,True,0.13743999302430052,-5.509031379709223,2.807336296038927,30,0.9782352941176471,0.9978509104702968,0.03210394377402251,3,2003.0951,-6.12715074573156,0.010901826067569112,1.6830800568160447,0.011146465144759561,-0.15080220456687995,0.006596066485157698,-0.03011503577412557,0.0067440834878152766,0.0,0.0,0.0,0.0,0.21288301459999998,0.6319658070248957,0.5965061499253463,33.68833065759756
5,2950.00000045,450,327.77777782777775,853.1091454401644,2026-04-16,KMeans,1e-09,7.0,True,0.1011705244746862,-5.09956152041081,2.807336296038927,34,0.9723529411764706,0.9968644415614212,0.0742839738536303,0,2003.0951,-3.4057555622037713e-19,0.00441914339291399,1.3261384721539202e-18,0.012858152307232957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525411469,0.1539379949618352,0.0678737421108368,6.98899329732356
5,2950.00000045,450,327.77777782777775,853.1091454401644,2026-04-16,KMeans,1e-09,7.0,True,0.1011705244746862,-5.09956152041081,2.807336296038927,34,0.9723529411764706,0.9968644415614212,0.0742839738536303,1,2003.0951,0.13895673647699322,0.001973902062933054,0.6538357411133986,0.0026864168183236645,0.008868177465080146,0.0010894426256782348,0.011040465843516931,0.0014826961515364515,0.0,0.0,0.0,0.0,1.7354088622000001,0.17022256911546352,0.10577033430706402,-18.996361835419748
5,2950.00000045,450,327.77777782777775,853.1091454401644,2026-04-16,KMeans,1e-09,7.0,True,0.1011705244746862,-5.09956152041081,2.807336296038927,34,0.9723529411764706,0.9968644415614212,0.0742839738536303,2,2003.0951,-0.8950652421282387,0.0057898351895085375,0.6934021830799801,0.006483107781334083,0.10591518716774148,0.002912462440908331,-0.0391899789312453,0.0032611995498094334,0.0,0.0,0.0,0.0,0.1511512697,0.3754591721641313,0.33164649622951153,-12.089961938566773
