source,band,ep_name,epoch,clusterID,N_Icc,N_QUcc,avg_x,avg_y,dist,pa,pred_x,pred_y,core_x,core_y,fwhm_maj,fwhm_min,cpa,iflux,qflux,uflux,pflux,evpa,select,robust,use_in_fit,ClusterType,Nclusters,Nepochs,ep_min,ep_max,ref_epoch,origID,medianFlux,centX,centY,dcentX,dcentY,slopeX,slopeY,dslopeX,dslopeY,accelX,accelY,daccelX,daccelY,sizeMaj,sizeMin,sizePA,bmaj,bmin,bpa,inoise,pnoise
0003+380,u,2007_03_28,2007.2348,2,27,4,0.46600154794213416,-0.21795962309197264,0.5144548959654869,115.06657135355047,0.4250424072210904,-0.2007309209807077,-0.03439538668186541,0.027582417204448085,0.2939742003428757,0.09604144844248322,-61.99877833536202,0.1868322672,0.00018897,-0.002071644,0.002080244823004254,-42.39402549938527,False,True,True,KMeans,3,5,2006.1834,2008.3299,2007.2348,1,0.17883859199999996,0.4594377939029558,-0.22831333818515578,0.009507007164547575,0.004672510868628963,0.07532209064046125,-0.06912533045749153,0.012926958731553998,0.006353351178354619,0.0,0.0,0.0,0.0,0.1972358297147791,0.06554278673986974,-68.4412445849737,0.9223750149094081,0.658107988336296,-14.913499486669,0.00034097610375952213,0.0003645138615122654
0003+380,u,2007_03_28,2007.2348,1,28,4,1.6972721352147055,-0.6981489318980654,1.835250563843176,112.35912400964291,1.7677608173504764,-0.7946025224756255,-0.03439538668186541,0.027582417204448085,1.548994338672067,0.18946247445326908,-56.69093735043458,0.0239237941,0.0001477555,-0.0014439791,0.001451518973013119,-42.07876520215271,False,False,True,KMeans,3,5,2006.1834,2008.3299,2007.2348,2,0.020263493200000003,1.8021562040323418,-0.8221849396800736,0.033924301933051855,0.027944100959277185,0.2792252644482018,-0.14937172021036405,0.04659355105138521,0.03838000549578335,0.0,0.0,0.0,0.0,0.8610154035307003,0.1718801588797666,-52.77408369423236,0.9223750149094081,0.658107988336296,-14.913499486669,0.00034097610375952213,0.0003645138615122654
0003+380,u,2007_08_24,2007.6427,-1,6,0,,,,,,,-0.012792252957304018,0.001884471503890265,,,,0.0014172177,,,,,False,False,False,KMeans,3,7,2006.1834,2009.2279,2007.6427,-1,,,,,,,,,,,,,,,,,0.985057976882664,0.626303011477032,-28.097900726457,0.00021463604874094006,0.0002981256133543883
0003+380,u,2007_08_24,2007.6427,0,7,0,-0.01279225295730401,0.001884471503890264,0.012930312006004637,-81.619831629876,-0.012792252957304018,0.0018844715038902648,-0.012792252957304018,0.001884471503890265,0.20291775442384236,0.1292421754052765,-35.8248658335049,0.387102091,,,,,False,True,True,KMeans,3,7,2006.1834,2009.2279,2007.6427,0,0.387102091,-4.802633665759807e-19,-1.274573798882705e-19,0.010770853293671133,0.007523205180506724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08616465156001799,0.05487990463069065,-35.8248658335049,0.985057976882664,0.626303011477032,-28.097900726457,0.00021463604874094006,0.0002981256133543883
0003+380,u,2007_08_24,2007.6427,2,26,5,0.5656736170070766,-0.2909322547554113,0.6361039363460474,117.21726457479154,0.47697264544670165,-0.2513212192415242,-0.012792252957304018,0.001884471503890265,0.47757513102383287,0.1233196429469765,-66.50973301848094,0.1379809423,0.004075262100000001,-0.00114159,0.004232137629117987,-7.824490727062121,False,True,True,KMeans,3,7,2006.1834,2009.2279,2007.6427,1,0.17883859199999996,0.48976489840400567,-0.25320569074541444,0.008757858857846154,0.004120415625334567,0.0772431529778801,-0.06450853991518443,0.010038198188856096,0.004722792333026931,0.0,0.0,0.0,0.0,0.2195620144066917,0.06180309962055269,-68.33647443297777,0.985057976882664,0.626303011477032,-28.097900726457,0.00021463604874094006,0.0002981256133543883
0003+380,u,2007_08_24,2007.6427,1,48,0,1.990287286320473,-1.0066866105675345,2.230394900905412,116.83027032942714,1.851548610964882,-0.8654077367658193,-0.012792252957304018,0.001884471503890265,2.400871322385941,0.4041838429233242,-44.1621174799935,0.020263493200000003,,,,,False,False,True,KMeans,3,7,2006.1834,2009.2279,2007.6427,2,0.019471027999999998,1.864340863922186,-0.8672922082697095,0.030584713054072656,0.024569284403183345,0.21671805175759806,-0.13005465170916325,0.03000149627453695,0.02410077522018765,0.0,0.0,0.0,0.0,0.9143310901480035,0.1684851038109952,-52.90473793716559,0.985057976882664,0.626303011477032,-28.097900726457,0.00021463604874094006,0.0002981256133543883
0003+380,u,2008_05_01,2008.3299,-1,1,0,,,,,,,-0.03742714422446214,0.026186045192155203,,,,0.000195611,,,,,False,False,False,KMeans,3,9,2006.1834,2011.4264,2008.3299,-1,,,,,,,,,,,,,,,,,0.8813159673934319,0.6070070187800279,-9.0791698268911,0.00022501569790769324,0.00027219625132761177
0003+380,u,2008_05_01,2008.3299,0,5,3,-0.037427144224462125,0.026186045192155196,0.04567822334115331,-55.02129302912201,-0.03742714422446214,0.026186045192155203,-0.03742714422446214,0.026186045192155203,0.21679337950942656,0.14254666383810025,-44.19077118335039,0.544583077,0.001314071,,,,False,True,True,KMeans,3,9,2006.1834,2011.4264,2008.3299,0,0.387102091,2.981555974335137e-19,-5.421010862427522e-20,0.009661132539466395,0.006250809696534232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09205663673436372,0.060529368933375904,-44.19077118335039,0.8813159673934319,0.6070070187800279,-9.0791698268911,0.00022501569790769324,0.00027219625132761177
0003+380,u,2008_05_01,2008.3299,2,23,10,0.42515856894972875,-0.2478572937663242,0.4921311276728461,120.24116429738167,0.4728772734923711,-0.2430791714002888,-0.03742714422446214,0.026186045192155203,0.48620473756194504,0.08887019861116147,-66.53792925907338,0.2298010925,0.009016312999999998,-0.0006523593,0.009039882342722468,-2.069161487399035,False,True,True,KMeans,3,9,2006.1834,2011.4264,2008.3299,1,0.1377970233,0.5103044177168332,-0.269265216592444,0.0072704734430717845,0.003916425860250245,0.05189923170179188,-0.035882548112543225,0.005470095010837799,0.002946606122175677,0.0,0.0,0.0,0.0,0.20685613726072075,0.06446558283272247,-64.7689235572981,0.8813159673934319,0.6070070187800279,-9.0791698268911,0.00022501569790769324,0.00027219625132761177
0003+380,u,2008_05_01,2008.3299,3,40,0,1.738008202542867,-0.7785118299848343,1.904403628838336,114.12919889957764,1.7463170512955517,-0.791982636300026,-0.03742714422446214,0.026186045192155203,2.046402999691046,0.2542899933156212,-56.806495803366275,0.020796814,,,,,False,False,True,KMeans,3,9,2006.1834,2011.4264,2008.3299,2,0.0204474122,1.7837441955200137,-0.8181686814921811,0.02629729227068545,0.019882273949622612,0.07387998435539497,-0.04250553780569109,0.017196013012775745,0.013001180427325077,0.0,0.0,0.0,0.0,0.8751884056114042,0.16861560336062859,-54.49532766866871,0.8813159673934319,0.6070070187800279,-9.0791698268911,0.00022501569790769324,0.00027219625132761177
