Nclusters,Ndata,NQUdata,Ndata_mean,Ndata_mean_inoise_cut,Code_Vers,ClusterType,StokesQU_weight,SigmaCut,StationaryCore,mean_dsqr,log_like,mean_sum_beam_sqr,k,frac_cc,frac_fl,overlap,ID,epoch,centX,dcentX,centY,dcentY,slopeX,dslopeX,slopeY,dslopeY,accelX,daccelX,accelY,daccelY,medianFlux,sizeMaj,sizeMin,sizePA
1,342.000000045,45,68.400000009,345.94556833814147,2026-04-05,KMeans,1e-09,7.0,True,0.2023116803660977,-4.663180586397,1.3572821079916717,10,0.9689922480620154,0.9991854739995861,,0,2007.2348,7.444491085282103e-18,0.04304760205224999,-3.525975366527803e-18,0.02226432127705504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5918896189,0.4580299986072625,0.06366187498373665,-63.36113528732527
2,342.000000045,45,68.400000009,345.94556833814147,2026-04-05,KMeans,1e-09,7.0,True,0.09439938041195454,-3.870892418039602,1.3572821079916717,14,0.9689922480620154,0.9977576647104817,0.11290480442194264,0,2007.2348,-1.6263032587282567e-19,0.030616201064865997,5.421010862427522e-19,0.01720075403566101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5616456691,0.22070046341636884,0.037785089142796116,-61.98424378601426
2,342.000000045,45,68.400000009,345.94556833814147,2026-04-05,KMeans,1e-09,7.0,True,0.09439938041195454,-3.870892418039602,1.3572821079916717,14,0.9689922480620154,0.9977576647104817,0.11290480442194264,1,2007.2348,1.2148551159069623,0.0839593836937631,-0.5495117235112965,0.03792632381349622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050521923699999985,0.8018196522379047,0.1746613544572163,-58.483225512906486
3,342.000000045,45,68.400000009,345.94556833814147,2026-04-05,KMeans,1e-09,7.0,True,0.04021636856925903,-3.74968025098532,1.3572821079916717,18,0.9767441860465116,0.9993140990261353,0.03448953853368504,0,2007.2348,-1.0666371002167247e-18,0.013332826469405687,2.3772070040744575e-19,0.009674571960344299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387102091,0.08516022281052954,0.0527630747208897,-29.972363510830974
3,342.000000045,45,68.400000009,345.94556833814147,2026-04-05,KMeans,1e-09,7.0,True,0.04021636856925903,-3.74968025098532,1.3572821079916717,18,0.9767441860465116,0.9993140990261353,0.03448953853368504,1,2007.2348,0.4594377939029558,0.009507007164547575,-0.22831333818515578,0.004672510868628963,0.07532209064046125,0.012926958731553998,-0.06912533045749153,0.006353351178354619,0.0,0.0,0.0,0.0,0.17883859199999996,0.1972358297147791,0.06554278673986974,-68.4412445849737
3,342.000000045,45,68.400000009,345.94556833814147,2026-04-05,KMeans,1e-09,7.0,True,0.04021636856925903,-3.74968025098532,1.3572821079916717,18,0.9767441860465116,0.9993140990261353,0.03448953853368504,2,2007.2348,1.8021562040323418,0.033924301933051855,-0.8221849396800736,0.027944100959277185,0.2792252644482018,0.04659355105138521,-0.14937172021036405,0.03838000549578335,0.0,0.0,0.0,0.0,0.020263493200000003,0.8610154035307003,0.1718801588797666,-52.77408369423236
4,342.000000045,45,68.400000009,345.94556833814147,2026-04-05,KMeans,1e-09,7.0,True,0.018872618296627036,-3.6829151522173267,1.3572821079916717,22,0.979328165374677,0.9989203304430696,0.044070751634717686,0,2007.2348,-1.0407012314570656e-18,0.013332826469405689,-1.3834939660270599e-19,0.009674571960344299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387102091,0.08497098960947526,0.053639529777461656,-29.95888772904584
4,342.000000045,45,68.400000009,345.94556833814147,2026-04-05,KMeans,1e-09,7.0,True,0.018872618296627036,-3.6829151522173267,1.3572821079916717,22,0.979328165374677,0.9989203304430696,0.044070751634717686,1,2007.2348,0.44837759481493883,0.008081031894554737,-0.2247294356668799,0.0042190250983941795,0.05045101615572089,0.011130034752128943,-0.0604574640574077,0.005810878682074403,0.0,0.0,0.0,0.0,0.17765292899999996,0.16945600310398973,0.059974131435362114,-66.28391659420345
4,342.000000045,45,68.400000009,345.94556833814147,2026-04-05,KMeans,1e-09,7.0,True,0.018872618296627036,-3.6829151522173267,1.3572821079916717,22,0.979328165374677,0.9989203304430696,0.044070751634717686,2,2007.2348,1.4672563473934537,0.0138638084949715,-0.5947665935419756,0.009423897679757938,0.0648922973119245,0.017920716157644002,-0.0448819919196202,0.012181573012846862,0.0,0.0,0.0,0.0,0.0227947525,0.2979227484661569,0.14157251022407277,-62.815866511020786
4,342.000000045,45,68.400000009,345.94556833814147,2026-04-05,KMeans,1e-09,7.0,True,0.018872618296627036,-3.6829151522173267,1.3572821079916717,22,0.979328165374677,0.9989203304430696,0.044070751634717686,3,2007.2348,3.532042120310332,0.12092103787163715,-2.1705984026274026,0.07633407234884909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024545914,0.6709316013598123,0.3149086664185557,-64.70941805093668
