Nclusters,Ndata,NQUdata,Ndata_mean,Ndata_mean_inoise_cut,Code_Vers,ClusterType,StokesQU_weight,SigmaCut,StationaryCore,mean_dsqr,log_like,mean_sum_beam_sqr,k,frac_cc,frac_fl,overlap,ID,epoch,centX,dcentX,centY,dcentY,slopeX,dslopeX,slopeY,dslopeY,accelX,daccelX,accelY,daccelY,medianFlux,sizeMaj,sizeMin,sizePA
1,65.000000016,16,65.000000016,716.9493887928542,2026-04-05,KMeans,1e-09,7.0,True,0.14314225909878045,-4.089545333276279,1.1252332254360908,2,0.9629629629629629,0.9996612570226826,,0,2013.6112,0.0,0.07098601857385128,0.0,0.03191544347025292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6608182665,0.3805316013165675,0.03699164440958296,-62.471146406932775
2,65.000000016,16,65.000000016,716.9493887928542,2026-04-05,KMeans,1e-09,7.0,True,0.04503705912167384,-3.691909138950877,1.1252332254360908,6,0.9753086419753086,0.9997700603287099,1.546771053510898e-10,0,2013.6112,0.0,0.021464048071678798,0.0,0.009693639973143946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6127172581,0.08563082434030912,0.08563082434030912,90.0
2,65.000000016,16,65.000000016,716.9493887928542,2026-04-05,KMeans,1e-09,7.0,True,0.04503705912167384,-3.691909138950877,1.1252332254360908,6,0.9753086419753086,0.9997700603287099,1.546771053510898e-10,1,2013.6112,1.074193931060178,0.14703263129476807,-0.5481555612712017,0.09115207860415639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048173979400000004,0.6959480296902433,0.1036599339877225,-60.17896298046446
3,65.000000016,16,65.000000016,716.9493887928542,2026-04-05,KMeans,1e-09,7.0,True,0.02448738924074112,-3.6692422899396115,1.1252332254360908,10,0.9753086419753086,0.9997700603287099,1.0664646459302167e-06,0,2013.6112,0.0,0.021482235221004894,0.0,0.009707534875235636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6126685682999999,0.08565553619263495,0.08565553619263495,90.0
3,65.000000016,16,65.000000016,716.9493887928542,2026-04-05,KMeans,1e-09,7.0,True,0.02448738924074112,-3.6692422899396115,1.1252332254360908,10,0.9753086419753086,0.9997700603287099,1.0664646459302167e-06,1,2013.6112,0.9901065142503435,0.11975899909808559,-0.501568014096462,0.07734795333661068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0467095003,0.44326524310054444,0.10189678227255689,-59.6404784357029
3,65.000000016,16,65.000000016,716.9493887928542,2026-04-05,KMeans,1e-09,7.0,True,0.02448738924074112,-3.6692422899396115,1.1252332254360908,10,0.9753086419753086,0.9997700603287099,1.0664646459302167e-06,2,2013.6112,3.652086223542016,0.25802458206551776,-1.9789898192346722,0.26158526766218854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015131689000000002,0.3807356642367636,0.2407517461010576,0.0
4,65.000000016,16,65.000000016,716.9493887928542,2026-04-05,KMeans,1e-09,7.0,True,0.013472818145525919,-3.4539539358401363,1.1252332254360908,14,0.9876543209876543,0.9998593835323367,0.04072302710812429,0,2013.6112,0.0,0.013812096116045586,0.0,0.009930489768089842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5825880290000001,0.07265033618111298,0.07265033618111298,90.0
4,65.000000016,16,65.000000016,716.9493887928542,2026-04-05,KMeans,1e-09,7.0,True,0.013472818145525919,-3.4539539358401363,1.1252332254360908,14,0.9876543209876543,0.9998593835323367,0.04072302710812429,1,2013.6112,0.4758874945456368,0.10439787963738083,-0.20905343524066305,0.055598017571053523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0544798061,0.1671588842985442,0.1671588842985442,90.0
4,65.000000016,16,65.000000016,716.9493887928542,2026-04-05,KMeans,1e-09,7.0,True,0.013472818145525919,-3.4539539358401363,1.1252332254360908,14,0.9876543209876543,0.9998593835323367,0.04072302710812429,2,2013.6112,1.3469329409173756,0.070756023051349,-0.7185907582556299,0.03805841225093904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022370139799999997,0.30218726162820614,0.13115878795154945,-60.488070316991866
4,65.000000016,16,65.000000016,716.9493887928542,2026-04-05,KMeans,1e-09,7.0,True,0.013472818145525919,-3.4539539358401363,1.1252332254360908,14,0.9876543209876543,0.9998593835323367,0.04072302710812429,3,2013.6112,3.6668549200232694,0.25802458206551754,-1.9849742732224054,0.26158526766218865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015131689000000002,0.3807356642367636,0.2407517461010576,0.0
5,65.000000016,16,65.000000016,716.9493887928542,2026-04-05,KMeans,1e-09,7.0,True,0.007074938465465411,-5.6531038435243754,1.1252332254360908,18,0.9876543209876543,0.9998593835323367,0.14666659819097344,0,2013.6112,0.0,0.013334400601897183,0.0,0.011815445912076122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.549603835,0.3807356642367636,0.2407517461010576,0.0
5,65.000000016,16,65.000000016,716.9493887928542,2026-04-05,KMeans,1e-09,7.0,True,0.007074938465465411,-5.6531038435243754,1.1252332254360908,18,0.9876543209876543,0.9998593835323367,0.14666659819097344,1,2013.6112,0.2591767314869469,0.03140438250487785,-0.10748247873622785,0.010936271348503723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0628285393,0.3807356642367636,0.2407517461010576,0.0
5,65.000000016,16,65.000000016,716.9493887928542,2026-04-05,KMeans,1e-09,7.0,True,0.007074938465465411,-5.6531038435243754,1.1252332254360908,18,0.9876543209876543,0.9998593835323367,0.14666659819097344,2,2013.6112,0.7242181238250831,0.02575164104147505,-0.3276795130083271,0.013022544635431252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0264139448,0.10540272766088905,0.10540272766088905,90.0
