Nclusters,Ndata,NQUdata,Ndata_mean,Ndata_mean_inoise_cut,Code_Vers,ClusterType,StokesQU_weight,SigmaCut,StationaryCore,mean_dsqr,log_like,mean_sum_beam_sqr,k,frac_cc,frac_fl,overlap,ID,epoch,centX,dcentX,centY,dcentY,slopeX,dslopeX,slopeY,dslopeY,accelX,daccelX,accelY,daccelY,medianFlux,sizeMaj,sizeMin,sizePA
1,619.000000091,91,68.77777778788888,407.67444894804817,2026-04-05,KMeans,1e-09,7.0,True,0.19751312003178714,-4.577491400728007,1.306225966479328,18,0.9690140845070423,0.9991621450617912,,0,2008.3299,-6.252553502582545e-19,0.03162594683428679,-2.501745090782756e-18,0.01619367274538372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5918896189,0.4580144529753735,0.0585234840030616,-63.27893322744583
2,619.000000091,91,68.77777778788888,407.67444894804817,2026-04-05,KMeans,1e-09,7.0,True,0.09073260662970764,-3.8746310117232547,1.306225966479328,22,0.9690140845070423,0.9991478022992484,0.11601000949461825,0,2008.3299,-1.4365678785432934e-18,0.020904420711800206,-1.81603863891322e-18,0.01174982095375146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5306010015999999,0.20654589402133555,0.03661385804718179,-62.184003661945766
2,619.000000091,91,68.77777778788888,407.67444894804817,2026-04-05,KMeans,1e-09,7.0,True,0.09073260662970764,-3.8746310117232547,1.306225966479328,22,0.9690140845070423,0.9991478022992484,0.11601000949461825,1,2008.3299,1.1638937085241388,0.025609368738635258,-0.5447106369463751,0.015482588419796196,-0.06769421790995422,0.015429028133918115,0.016317158722227124,0.00932788678834262,0.0,0.0,0.0,0.0,0.0511422101,0.7680518335955283,0.15171747146199552,-60.0793929006811
3,619.000000091,91,68.77777778788888,407.67444894804817,2026-04-05,KMeans,1e-09,7.0,True,0.04246365600802194,-3.8208032758856545,1.306225966479328,26,0.9774647887323944,0.9992646431053849,0.05744867395501191,0,2008.3299,2.981555974335137e-19,0.009661132539466395,-5.421010862427522e-20,0.006250809696534232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387102091,0.09205663673436372,0.060529368933375904,-44.19077118335039
3,619.000000091,91,68.77777778788888,407.67444894804817,2026-04-05,KMeans,1e-09,7.0,True,0.04246365600802194,-3.8208032758856545,1.306225966479328,26,0.9774647887323944,0.9992646431053849,0.05744867395501191,1,2008.3299,0.5103044177168332,0.0072704734430717845,-0.269265216592444,0.003916425860250245,0.05189923170179188,0.005470095010837799,-0.035882548112543225,0.002946606122175677,0.0,0.0,0.0,0.0,0.1377970233,0.20685613726072075,0.06446558283272247,-64.7689235572981
3,619.000000091,91,68.77777778788888,407.67444894804817,2026-04-05,KMeans,1e-09,7.0,True,0.04246365600802194,-3.8208032758856545,1.306225966479328,26,0.9774647887323944,0.9992646431053849,0.05744867395501191,2,2008.3299,1.7837441955200137,0.02629729227068545,-0.8181686814921811,0.019882273949622612,0.07387998435539497,0.017196013012775745,-0.04250553780569109,0.013001180427325077,0.0,0.0,0.0,0.0,0.0204474122,0.8751884056114042,0.16861560336062859,-54.49532766866871
4,619.000000091,91,68.77777778788888,407.67444894804817,2026-04-05,KMeans,1e-09,7.0,True,0.019749440754235677,-3.7133474047885042,1.306225966479328,30,0.9746478873239437,0.9993247810182154,0.03236401436820507,0,2008.3299,-2.86464649715557e-19,0.008618492914490615,-2.9825748330370716e-19,0.006280184630455637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387102091,0.08518575272170228,0.05842862364106204,-32.667717892720304
4,619.000000091,91,68.77777778788888,407.67444894804817,2026-04-05,KMeans,1e-09,7.0,True,0.019749440754235677,-3.7133474047885042,1.306225966479328,30,0.9746478873239437,0.9993247810182154,0.03236401436820507,1,2008.3299,0.4610462668776786,0.005781014679133551,-0.2414791325447518,0.003459239578997139,0.011152055037680434,0.004088519318269794,-0.005557472172198498,0.002446485371556439,0.0,0.0,0.0,0.0,0.13501978529999997,0.17062532095590746,0.05942012526752175,-61.959236364381596
4,619.000000091,91,68.77777778788888,407.67444894804817,2026-04-05,KMeans,1e-09,7.0,True,0.019749440754235677,-3.7133474047885042,1.306225966479328,30,0.9746478873239437,0.9993247810182154,0.03236401436820507,2,2008.3299,1.4286046618757988,0.012090203395403504,-0.6130286484558343,0.006256112243143875,0.00131096538254884,0.007660598608052054,-0.028633429651568145,0.003963999874465792,0.0,0.0,0.0,0.0,0.0233278515,0.3458006415545334,0.1194875454842077,-67.63692974217416
4,619.000000091,91,68.77777778788888,407.67444894804817,2026-04-05,KMeans,1e-09,7.0,True,0.019749440754235677,-3.7133474047885042,1.306225966479328,30,0.9746478873239437,0.9993247810182154,0.03236401436820507,3,2008.3299,3.632207753056817,0.02254912855726602,-2.1603577143121075,0.017751826152744787,0.04729103779940468,0.014610546356580727,0.04208541333369558,0.011502168620838556,0.0,0.0,0.0,0.0,0.002021051,0.6786159222651106,0.332722846163942,-56.269949055844265
