Nclusters,Ndata,NQUdata,Ndata_mean,Ndata_mean_inoise_cut,Code_Vers,ClusterType,StokesQU_weight,SigmaCut,StationaryCore,mean_dsqr,log_like,mean_sum_beam_sqr,k,frac_cc,frac_fl,overlap,ID,epoch,centX,dcentX,centY,dcentY,slopeX,dslopeX,slopeY,dslopeY,accelX,daccelX,accelY,daccelY,medianFlux,sizeMaj,sizeMin,sizePA
1,498.000000072,72,71.14285715314286,520.838101968686,2026-04-05,KMeans,1e-09,7.0,True,0.20430698270954845,-4.557065734417958,1.251610712290425,14,0.968421052631579,0.9992671945840083,,0,2008.5407,-1.2009701502039606e-17,0.0377999057129902,-1.7882824869485024e-18,0.019578752795375926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5918896189,0.46463447005874275,0.0552466411898829,-63.022656177154545
2,498.000000072,72,71.14285715314286,520.838101968686,2026-04-05,KMeans,1e-09,7.0,True,0.09603875529884483,-3.8394644504179642,1.251610712290425,18,0.968421052631579,0.999450039253565,0.17028627039456276,0,2008.5407,-2.4868737394842772e-18,0.02495277808577311,-3.1583123663660086e-18,0.014069743949750423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5563442515,0.21768077706150316,0.033359481236981785,-61.879622947936284
2,498.000000072,72,71.14285715314286,520.838101968686,2026-04-05,KMeans,1e-09,7.0,True,0.09603875529884483,-3.8394644504179642,1.251610712290425,18,0.968421052631579,0.999450039253565,0.17028627039456276,1,2008.5407,1.1665007700533188,0.06482158144305522,-0.5641997595491807,0.028868054699810474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0511422101,0.7941526642748986,0.15490700137173222,-61.02518427603182
3,498.000000072,72,71.14285715314286,520.838101968686,2026-04-05,KMeans,1e-09,7.0,True,0.04391129908782183,-3.783526934285701,1.251610712290425,22,0.9754385964912281,0.9994808031708905,0.05883655156529163,0,2008.5407,1.141155140212894e-19,0.010420892831301388,8.708765921324874e-20,0.007100146889931556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387138959,0.0914394171201002,0.06021887400347061,-43.264774340566845
3,498.000000072,72,71.14285715314286,520.838101968686,2026-04-05,KMeans,1e-09,7.0,True,0.04391129908782183,-3.783526934285701,1.251610712290425,22,0.9754385964912281,0.9994808031708905,0.05883655156529163,1,2008.5407,0.5443844681468226,0.009111802048631313,-0.29075386675768317,0.004501869581277517,0.033826388573531055,0.007997854247742584,-0.020079875275488348,0.0039515012026421145,0.0,0.0,0.0,0.0,0.1379440743,0.23700033285414013,0.06291002303897648,-65.93736205410174
3,498.000000072,72,71.14285715314286,520.838101968686,2026-04-05,KMeans,1e-09,7.0,True,0.04391129908782183,-3.783526934285701,1.251610712290425,22,0.9754385964912281,0.9994808031708905,0.05883655156529163,2,2008.5407,1.9681964034153627,0.0591491567773063,-0.9189331601152352,0.04129969737146262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140574748,0.9377180613887086,0.17361217926441339,-54.11236212863251
4,498.000000072,72,71.14285715314286,520.838101968686,2026-04-05,KMeans,1e-09,7.0,True,0.01909388565747416,-3.5961258399133196,1.251610712290425,26,0.968421052631579,0.9994191765060401,0.029043769034392108,0,2008.5407,1.3871260807464187e-19,0.009161904654532734,-2.0703743774153064e-19,0.007165106191415398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387102091,0.0831581450445699,0.053493614582341295,-25.9861752590856
4,498.000000072,72,71.14285715314286,520.838101968686,2026-04-05,KMeans,1e-09,7.0,True,0.01909388565747416,-3.5961258399133196,1.251610712290425,26,0.968421052631579,0.9994191765060401,0.029043769034392108,1,2008.5407,0.4833979217763527,0.0062685438542104625,-0.25795850187755465,0.003688333506143978,-0.013344667612252701,0.004935516942170594,0.01305191984358302,0.0029039969937710336,0.0,0.0,0.0,0.0,0.1371573853,0.16696715487726976,0.057317050297947945,-61.977252559581586
4,498.000000072,72,71.14285715314286,520.838101968686,2026-04-05,KMeans,1e-09,7.0,True,0.01909388565747416,-3.5961258399133196,1.251610712290425,26,0.968421052631579,0.9994191765060401,0.029043769034392108,2,2008.5407,1.468765505848753,0.015195699036551382,-0.6367462824738384,0.006864365115342424,-0.03267904883634056,0.010825856561711603,-0.01580952283819186,0.0048903727263329,0.0,0.0,0.0,0.0,0.022474372,0.3678407391139991,0.10206619991751782,-68.859983685274
4,498.000000072,72,71.14285715314286,520.838101968686,2026-04-05,KMeans,1e-09,7.0,True,0.01909388565747416,-3.5961258399133196,1.251610712290425,26,0.968421052631579,0.9994191765060401,0.029043769034392108,3,2008.5407,3.689081172011391,0.02760232476958929,-2.2152762723389228,0.02048722179199425,-0.012139012227249066,0.021749484502243555,0.12500002692886697,0.016143079127520735,0.0,0.0,0.0,0.0,0.002021051,0.7395743361349161,0.3607313854331288,-59.0289801979974
5,498.000000072,72,71.14285715314286,520.838101968686,2026-04-05,KMeans,1e-09,7.0,True,0.01303686006288807,-3.5691674579946784,1.251610712290425,30,0.968421052631579,0.9994199735198978,0.09010942068239229,0,2008.5407,-3.7881095653001336e-19,0.009354936641948742,-2.298017426869977e-19,0.007308746829610337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387102091,0.08161576938217084,0.05139103147356282,-21.165468720523933
5,498.000000072,72,71.14285715314286,520.838101968686,2026-04-05,KMeans,1e-09,7.0,True,0.01303686006288807,-3.5691674579946784,1.251610712290425,30,0.968421052631579,0.9994199735198978,0.09010942068239229,1,2008.5407,0.4339582171458125,0.004703198557243189,-0.2343618160778094,0.0031710068259335165,-0.0027116164362038903,0.0035149039989999867,0.00920481702598221,0.002369830751917722,0.0,0.0,0.0,0.0,0.1011602113,0.12628432952616275,0.05138564712106449,-59.16298297019948
5,498.000000072,72,71.14285715314286,520.838101968686,2026-04-05,KMeans,1e-09,7.0,True,0.01303686006288807,-3.5691674579946784,1.251610712290425,30,0.968421052631579,0.9994199735198978,0.09010942068239229,2,2008.5407,0.9179838844987634,0.007436847124114179,-0.4560461569004145,0.003191344211718474,0.11041347168420655,0.006466477903092828,-0.0617895319573936,0.0027749335816418044,0.0,0.0,0.0,0.0,0.031173097,0.18365032182016697,0.08647009516190567,-78.71222182700204
5,498.000000072,72,71.14285715314286,520.838101968686,2026-04-05,KMeans,1e-09,7.0,True,0.01303686006288807,-3.5691674579946784,1.251610712290425,30,0.968421052631579,0.9994199735198978,0.09010942068239229,3,2008.5407,1.7335148124121738,0.010219078263377436,-0.7320567780175788,0.006412483165021955,0.065316408748424,0.007786551852678217,-0.04795124716178855,0.004886070091840866,0.0,0.0,0.0,0.0,0.0111973508,0.2734832549719667,0.10247165227510646,-61.334730989727476
5,498.000000072,72,71.14285715314286,520.838101968686,2026-04-05,KMeans,1e-09,7.0,True,0.01303686006288807,-3.5691674579946784,1.251610712290425,30,0.968421052631579,0.9994199735198978,0.09010942068239229,4,2008.5407,3.7053481620801656,0.02729793419599578,-2.225443226501485,0.020355961106074256,-0.013486840330436425,0.021431873642336816,0.12698546821365592,0.015981663050447986,0.0,0.0,0.0,0.0,0.002021051,0.7300972204726962,0.36267632099262004,-59.08928462183509
6,498.000000072,72,71.14285715314286,520.838101968686,2026-04-05,KMeans,1e-09,7.0,True,0.00952968994218304,-3.5268582740198737,1.251610712290425,34,0.9701754385964912,0.9994423922969554,0.09896427409820722,0,2008.5407,-5.627320235088204e-20,0.009574715272927914,7.0003455866277e-20,0.007399269263169936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387102091,0.06645575990057788,0.06645575990057788,90.0
6,498.000000072,72,71.14285715314286,520.838101968686,2026-04-05,KMeans,1e-09,7.0,True,0.00952968994218304,-3.5268582740198737,1.251610712290425,34,0.9701754385964912,0.9994423922969554,0.09896427409820722,1,2008.5407,0.39502114371345615,0.00282879552336802,-0.21019415884671025,0.002565942489891325,-0.03750081731683462,0.002285142641370377,0.034752067422455166,0.0020728060938011847,0.0,0.0,0.0,0.0,0.0745399898,0.08714868897531862,0.05746953663794576,-35.64761216513878
6,498.000000072,72,71.14285715314286,520.838101968686,2026-04-05,KMeans,1e-09,7.0,True,0.00952968994218304,-3.5268582740198737,1.251610712290425,34,0.9701754385964912,0.9994423922969554,0.09896427409820722,2,2008.5407,0.6945360249401189,0.004115226593279582,-0.35929824057725335,0.0028802720959593842,-0.022455763466075283,0.002723460667207998,0.010784256798200527,0.0019061666682005701,0.0,0.0,0.0,0.0,0.0300222057,0.1030156423749225,0.07222564763798961,-62.45357805779295
6,498.000000072,72,71.14285715314286,520.838101968686,2026-04-05,KMeans,1e-09,7.0,True,0.00952968994218304,-3.5268582740198737,1.251610712290425,34,0.9701754385964912,0.9994423922969554,0.09896427409820722,3,2008.5407,1.2705634617286101,0.007650853409368818,-0.5557370375264222,0.0038517127355549856,-0.035481517814763996,0.005476689781730125,-0.02095504732523548,0.002757161149518619,0.0,0.0,0.0,0.0,0.0153369347,0.17142273967014815,0.08881780374873292,-77.16484980267714
